group_id,event,ambiguousflag,track_id,filename,video,datetime,tagid,mergethreshold,eventid
464,entering,o,26994,20second/track_26994_20s.png,31_02_R_190808160000.cfr.mp4,59:40.9,922,20s,922__26994
465,exiting-entering,o,10,20second/track_00010_20s.png,6_02_R_190807160000.cfr.mp4,00:22.3,923,20s,923__10
466,exiting,o,11198,20second/track_11198_20s.png,6_02_R_190807160000.cfr.mp4,39:27.2,923,20s,923__11198_11220
467,x,x,10963,20second/track_10963_20s.png,31_02_R_190808160000.cfr.mp4,20:57.7,926,20s,926__10963
468,exiting,o,18308,20second/track_18308_20s.png,27_02_R_190808120000.cfr.mp4,59:44.0,935,20s,935__18308
469,entering,o,2628,20second/track_02628_20s.png,28_02_R_190808130000.cfr.mp4,10:27.5,935,20s,935__2628
470,exiting,o,11703,20second/track_11703_20s.png,30_02_R_190808150000.cfr.mp4,34:22.8,935,20s,935__11703
471,exiting-entering,o,14569,20second/track_14569_20s.png,30_02_R_190808150000.cfr.mp4,43:31.5,936,20s,936__14569_14590_14890_15226
472,exiting,o,7767,20second/track_07767_20s.png,31_02_R_190808160000.cfr.mp4,16:44.9,937,20s,937__7767
473,entering,o,10603,20second/track_10603_20s.png,29_02_R_190808140000.cfr.mp4,38:53.5,938,20s,938__10603
474,exiting,o,8062,20second/track_08062_20s.png,31_02_R_190808160000.cfr.mp4,17:09.0,939,20s,939__8062
475,entering,o,2728,20second/track_02728_20s.png,31_02_R_190808160000.cfr.mp4,07:13.2,942,20s,942__2728
476,exiting,o,21618,20second/track_21618_20s.png,31_02_R_190808160000.cfr.mp4,41:52.3,944,20s,944__21618
477,exiting,o,8258,20second/track_08258_20s.png,31_02_R_190808160000.cfr.mp4,17:26.1,945,20s,945__8258
478,entering,o,9889,20second/track_09889_20s.png,31_02_R_190808160000.cfr.mp4,19:34.9,945,20s,945__9889
479,x,x,6560,20second/track_06560_20s.png,1_02_R_190807110000.cfr.mp4,27:59.4,947,20s,947__6560_6570
480,x,x,3071,20second/track_03071_20s.png,28_02_R_190808130000.cfr.mp4,12:13.1,947,20s,947__3071
481,exiting-entering,o,5524,20second/track_05524_20s.png,29_02_R_190808140000.cfr.mp4,21:42.2,947,20s,947__5524
482,entering-exiting,o,3892,20second/track_03892_20s.png,1_02_R_190807110000.cfr.mp4,15:05.8,954,20s,954__3892
483,x,x,8444,20second/track_08444_20s.png,1_02_R_190807110000.cfr.mp4,36:40.1,954,20s,954__8444
484,entering,o,13566,20second/track_13566_20s.png,1_02_R_190807110000.cfr.mp4,58:18.2,954,20s,954__13566
485,entering-exiting,o,811,20second/track_00811_20s.png,2_02_R_190807120000.cfr.mp4,03:20.2,954,20s,954__811
486,entering-exiting,o,1009,20second/track_01009_20s.png,2_02_R_190807120000.cfr.mp4,04:06.1,954,20s,954__1009
487,entering,o,792,20second/track_00792_20s.png,5_02_R_190807150000.cfr.mp4,02:41.4,954,20s,954__792
488,entering,o,2775,20second/track_02775_20s.png,5_02_R_190807150000.cfr.mp4,08:49.8,954,20s,954__2775
489,entering,o,18472,20second/track_18472_20s.png,6_02_R_190807160000.cfr.mp4,58:27.9,954,20s,954__18472
490,entering,o,121,20second/track_00121_20s.png,29_02_R_190808140000.cfr.mp4,00:28.2,954,20s,954__121
491,entering,o,832,20second/track_00832_20s.png,29_02_R_190808140000.cfr.mp4,03:25.3,954,20s,954__832
492,x,x,5975,20second/track_05975_20s.png,29_02_R_190808140000.cfr.mp4,23:28.4,980,20s,980__5975
493,entering-exiting,o,12627,20second/track_12627_20s.png,26_02_R_190808110000.cfr.mp4,45:14.3,988,20s,988__12627
494,x,x,6273,20second/track_06273_20s.png,31_02_R_190808160000.cfr.mp4,14:18.2,1015,20s,1015__6273
495,x,x,17438,20second/track_17438_20s.png,30_02_R_190808150000.cfr.mp4,49:31.3,1018,20s,1018__17438
496,entering,o,13952,20second/track_13952_20s.png,29_02_R_190808140000.cfr.mp4,51:29.8,1037,20s,1037__13952
497,entering-exiting,o,16047,20second/track_16047_20s.png,30_02_R_190808150000.cfr.mp4,45:50.5,1037,20s,1037__16047
498,x,x,14899,20second/track_14899_20s.png,29_02_R_190808140000.cfr.mp4,53:52.0,1092,20s,1092__14899
499,exiting,o,19021,20second/track_19021_20s.png,6_02_R_190807160000.cfr.mp4,59:57.9,1148,20s,1148__19021
500,exiting-entering,o,24310,20second/track_24310_20s.png,31_02_R_190808160000.cfr.mp4,50:33.9,1245,20s,1245__24310
501,entering-exiting,o,10754,20second/track_10754_20s.png,29_02_R_190808140000.cfr.mp4,39:34.7,1259,20s,1259__10754
502,entering,o,731,20second/track_00731_20s.png,3_02_R_190807130000.cfr.mp4,03:16.2,1268,20s,1268__731
503,exiting,o,12378,20second/track_12378_20s.png,31_02_R_190808160000.cfr.mp4,22:52.7,1272,20s,1272__12378
504,entering-exiting,o,10720,20second/track_10720_20s.png,30_02_R_190808150000.cfr.mp4,31:38.0,1288,20s,1288__10720
505,entering-exiting,o,2846,20second/track_02846_20s.png,6_02_R_190807160000.cfr.mp4,10:25.2,1308,20s,1308__2846
506,x,x,4832,20second/track_04832_20s.png,3_02_R_190807130000.cfr.mp4,30:16.8,1318,20s,1318__4832
507,exiting,o,13470,20second/track_13470_20s.png,4_02_R_190807140000.cfr.mp4,53:49.1,1318,20s,1318__13470
508,x,x,6411,20second/track_06411_20s.png,6_02_R_190807160000.cfr.mp4,23:21.0,1318,20s,1318__6411
509,entering,o,13628,20second/track_13628_20s.png,31_02_R_190808160000.cfr.mp4,24:39.6,1318,20s,1318__13628
510,x,x,12444,20second/track_12444_20s.png,2_02_R_190807120000.cfr.mp4,49:55.0,1339,20s,1339__12444
511,x,x,7614,20second/track_07614_20s.png,28_02_R_190808130000.cfr.mp4,29:55.3,1339,20s,1339__7614
512,entering,o,348,20second/track_00348_20s.png,2_02_R_190807120000.cfr.mp4,01:29.4,1373,20s,1373__348
513,entering,o,15330,20second/track_15330_20s.png,4_02_R_190807140000.cfr.mp4,59:29.8,1373,20s,1373__15330
514,exiting,o,1629,20second/track_01629_20s.png,5_02_R_190807150000.cfr.mp4,05:13.4,1373,20s,1373__1629
515,entering,o,6514,20second/track_06514_20s.png,6_02_R_190807160000.cfr.mp4,23:31.9,1373,20s,1373__6514
516,exiting-entering,o,2621,20second/track_02621_20s.png,29_02_R_190808140000.cfr.mp4,10:31.6,1387,20s,1387__2621
517,exiting-entering,o,6778,20second/track_06778_20s.png,30_02_R_190808150000.cfr.mp4,20:06.1,1392,20s,1392__6778
518,exiting-entering,,20537,20second/track_20537_20s.png,31_02_R_190808160000.cfr.mp4,40:16.0,1402,20s,1402__20537_20707_20791_20812_20852_20874_20986
519,exiting-entering,o,1302,20second/track_01302_20s.png,31_02_R_190808160000.cfr.mp4,03:43.1,1403,20s,1403__1302_1326_1356
520,exiting-entering,o,1546,20second/track_01546_20s.png,31_02_R_190808160000.cfr.mp4,04:21.4,1403,20s,1403__1546
521,exiting,,2263,20second/track_02263_20s.png,31_02_R_190808160000.cfr.mp4,06:56.1,1403,20s,1403__2263_2401_2506
522,entering-exiting,o,3382,20second/track_03382_20s.png,31_02_R_190808160000.cfr.mp4,08:44.8,1403,20s,1403__3382
523,entering,o,3704,20second/track_03704_20s.png,31_02_R_190808160000.cfr.mp4,09:28.4,1403,20s,1403__3704
524,exiting,o,3989,20second/track_03989_20s.png,31_02_R_190808160000.cfr.mp4,10:03.8,1403,20s,1403__3989
525,entering,o,4452,20second/track_04452_20s.png,31_02_R_190808160000.cfr.mp4,10:55.2,1403,20s,1403__4452
526,exiting,,5603,20second/track_05603_20s.png,31_02_R_190808160000.cfr.mp4,13:19.5,1403,20s,1403__5603_5713
527,entering,o,7280,20second/track_07280_20s.png,31_02_R_190808160000.cfr.mp4,16:06.1,1403,20s,1403__7280
528,exiting,o,17271,20second/track_17271_20s.png,31_02_R_190808160000.cfr.mp4,31:23.2,1403,20s,1403__17271
529,entering-exiting,o,17539,20second/track_17539_20s.png,31_02_R_190808160000.cfr.mp4,32:08.4,1403,20s,1403__17539_17618
530,entering,o,18104,20second/track_18104_20s.png,31_02_R_190808160000.cfr.mp4,33:13.2,1403,20s,1403__18104
531,entering-exiting,o,18132,20second/track_18132_20s.png,31_02_R_190808160000.cfr.mp4,33:18.3,1403,20s,1403__18132
532,exiting,o,18504,20second/track_18504_20s.png,31_02_R_190808160000.cfr.mp4,34:04.9,1403,20s,1403__18504
533,entering,o,18785,20second/track_18785_20s.png,31_02_R_190808160000.cfr.mp4,34:39.0,1403,20s,1403__18785
534,exiting,o,4150,20second/track_04150_20s.png,4_02_R_190807140000.cfr.mp4,19:46.6,1412,20s,1412__4150
535,exiting,o,14724,20second/track_14724_20s.png,6_02_R_190807160000.cfr.mp4,49:07.4,1414,20s,1414__14724
536,exiting,o,14875,20second/track_14875_20s.png,6_02_R_190807160000.cfr.mp4,49:32.4,1414,20s,1414__14875
537,exiting,o,16136,20second/track_16136_20s.png,31_02_R_190808160000.cfr.mp4,29:09.0,1414,20s,1414__16136
538,entering,o,14136,20second/track_14136_20s.png,31_02_R_190808160000.cfr.mp4,25:30.0,1439,20s,1439__14136
539,exiting,o,5482,20second/track_05482_20s.png,26_02_R_190808110000.cfr.mp4,17:18.7,1447,20s,1447__5482
540,exiting,o,16128,20second/track_16128_20s.png,26_02_R_190808110000.cfr.mp4,56:32.8,1473,20s,1473__16128
541,exiting,o,13205,20second/track_13205_20s.png,27_02_R_190808120000.cfr.mp4,41:04.5,1473,20s,1473__13205
542,exiting,o,13738,20second/track_13738_20s.png,1_02_R_190807110000.cfr.mp4,59:20.0,1508,20s,1508__13738
543,exiting,o,11104,20second/track_11104_20s.png,4_02_R_190807140000.cfr.mp4,46:02.1,1508,20s,1508__11104
544,exiting,o,3040,20second/track_03040_20s.png,26_02_R_190808110000.cfr.mp4,09:25.1,1508,20s,1508__3040
545,entering,o,11276,20second/track_11276_20s.png,26_02_R_190808110000.cfr.mp4,38:07.8,1508,20s,1508__11276
546,exiting,o,8412,20second/track_08412_20s.png,27_02_R_190808120000.cfr.mp4,26:16.6,1508,20s,1508__8412
547,entering,o,877,20second/track_00877_20s.png,29_02_R_190808140000.cfr.mp4,03:37.4,1508,20s,1508__877
548,exiting,o,1731,20second/track_01731_20s.png,29_02_R_190808140000.cfr.mp4,07:06.8,1508,20s,1508__1731
549,exiting,o,21523,20second/track_21523_20s.png,31_02_R_190808160000.cfr.mp4,41:38.8,1508,20s,1508__21523
550,x,x,16763,20second/track_16763_20s.png,30_02_R_190808150000.cfr.mp4,47:39.9,1518,20s,1518__16763
551,exiting,o,11626,20second/track_11626_20s.png,26_02_R_190808110000.cfr.mp4,39:10.2,1546,20s,1546__11626
552,entering-exiting,o,14229,20second/track_14229_20s.png,5_02_R_190807150000.cfr.mp4,52:32.2,1567,20s,1567__14229
553,x,x,10406,20second/track_10406_20s.png,29_02_R_190808140000.cfr.mp4,38:06.0,1587,20s,1587__10406
554,x,x,6108,20second/track_06108_20s.png,30_02_R_190808150000.cfr.mp4,17:45.5,1604,20s,1604__6108
555,exiting,o,9642,20second/track_09642_20s.png,27_02_R_190808120000.cfr.mp4,29:49.3,1640,20s,1640__9642_9664
556,x,x,9920,20second/track_09920_20s.png,27_02_R_190808120000.cfr.mp4,33:39.6,1640,20s,1640__9920_9996_10066_10200_10241_10283_10481_10654_10845
557,x,x,11757,20second/track_11757_20s.png,27_02_R_190808120000.cfr.mp4,36:01.6,1640,20s,1640__11757
558,exiting-entering,,12348,20second/track_12348_20s.png,27_02_R_190808120000.cfr.mp4,38:52.1,1640,20s,1640__12348_12358_12454_12517
559,exiting-entering,o,12681,20second/track_12681_20s.png,27_02_R_190808120000.cfr.mp4,39:25.5,1640,20s,1640__12681
560,x,x,13109,20second/track_13109_20s.png,27_02_R_190808120000.cfr.mp4,40:41.0,1640,20s,1640__13109
561,exiting,,13300,20second/track_13300_20s.png,27_02_R_190808120000.cfr.mp4,41:47.5,1640,20s,1640__13300_13445
562,entering,o,13776,20second/track_13776_20s.png,27_02_R_190808120000.cfr.mp4,42:47.7,1640,20s,1640__13776
563,exiting-entering,,16480,20second/track_16480_20s.png,27_02_R_190808120000.cfr.mp4,53:36.3,1640,20s,1640__16480_16513_16621_16688
564,exiting,o,16896,20second/track_16896_20s.png,27_02_R_190808120000.cfr.mp4,54:30.2,1640,20s,1640__16896
565,entering-exiting,,17736,20second/track_17736_20s.png,27_02_R_190808120000.cfr.mp4,58:13.7,1640,20s,1640__17736_17758_17798
566,x,x,18319,20second/track_18319_20s.png,27_02_R_190808120000.cfr.mp4,00:10.6,1640,20s,1640__55_73_18319
567,exiting,o,13517,20second/track_13517_20s.png,28_02_R_190808130000.cfr.mp4,48:37.9,1640,20s,1640__13517
568,entering-exiting,o,14507,20second/track_14507_20s.png,28_02_R_190808130000.cfr.mp4,52:06.7,1640,20s,1640__14507_14516_14527_14533
569,exiting,o,3410,20second/track_03410_20s.png,26_02_R_190808110000.cfr.mp4,10:36.0,1686,20s,1686__3410
570,entering,o,4149,20second/track_04149_20s.png,26_02_R_190808110000.cfr.mp4,12:41.6,1686,20s,1686__4149
571,exiting-entering,o,2523,20second/track_02523_20s.png,1_02_R_190807110000.cfr.mp4,09:20.7,1697,20s,1697__2523
572,entering,o,2526,20second/track_02526_20s.png,1_02_R_190807110000.cfr.mp4,09:22.9,1697,20s,1697__2526_2530_2534
573,exiting-entering,,2539,20second/track_02539_20s.png,1_02_R_190807110000.cfr.mp4,10:57.3,1697,20s,1697__2539_2564_2583_2638_2748_2822_2831_2872
574,entering,o,2873,20second/track_02873_20s.png,1_02_R_190807110000.cfr.mp4,10:47.8,1697,20s,1697__2873_2900
575,exiting,o,2902,20second/track_02902_20s.png,1_02_R_190807110000.cfr.mp4,10:57.0,1697,20s,1697__2902
576,exiting-entering,,2924,20second/track_02924_20s.png,1_02_R_190807110000.cfr.mp4,11:42.2,1697,20s,1697__2924_3011_3012_3029_3042_3097
577,x,x,3219,20second/track_03219_20s.png,1_02_R_190807110000.cfr.mp4,13:00.3,1697,20s,1697__3219_3258_3357_3368_3375_3405
578,x,x,3534,20second/track_03534_20s.png,1_02_R_190807110000.cfr.mp4,14:33.0,1697,20s,1697__3534_3582_3701_3708_3729_3772
579,exiting,o,2548,20second/track_02548_20s.png,6_02_R_190807160000.cfr.mp4,09:06.3,1697,20s,1697__2548
580,entering,o,10605,20second/track_10605_20s.png,6_02_R_190807160000.cfr.mp4,37:31.9,1697,20s,1697__10605
581,exiting,o,3539,20second/track_03539_20s.png,26_02_R_190808110000.cfr.mp4,10:58.3,1697,20s,1697__3539
582,exiting-entering,o,8768,20second/track_08768_20s.png,30_02_R_190808150000.cfr.mp4,26:22.5,1697,20s,1697__8768
583,x,x,20276,20second/track_20276_20s.png,30_02_R_190808150000.cfr.mp4,58:08.7,1697,20s,1697__20276_20327_20435_20532
584,exiting,o,2812,20second/track_02812_20s.png,5_02_R_190807150000.cfr.mp4,09:59.3,1713,20s,1713__2812
585,exiting,o,10782,20second/track_10782_20s.png,4_02_R_190807140000.cfr.mp4,44:50.3,1741,20s,1741__10782
586,exiting,o,3679,20second/track_03679_20s.png,26_02_R_190808110000.cfr.mp4,11:24.2,1741,20s,1741__3679
587,exiting,o,1367,20second/track_01367_20s.png,28_02_R_190808130000.cfr.mp4,05:03.8,1741,20s,1741__1367
588,exiting,o,1590,20second/track_01590_20s.png,29_02_R_190808140000.cfr.mp4,06:25.6,1741,20s,1741__1590
589,exiting,o,6769,20second/track_06769_20s.png,30_02_R_190808150000.cfr.mp4,19:29.8,1741,20s,1741__6769
590,exiting,o,9332,20second/track_09332_20s.png,31_02_R_190808160000.cfr.mp4,18:53.0,1774,20s,1774__9332
591,entering,o,4674,20second/track_04674_20s.png,27_02_R_190808120000.cfr.mp4,17:19.5,1796,20s,1796__4674
592,x,x,11011,20second/track_11011_20s.png,1_02_R_190807110000.cfr.mp4,46:52.0,1802,20s,1802__11011
593,x,x,982,20second/track_00982_20s.png,1_02_R_190807110000.cfr.mp4,03:33.5,1849,20s,1849__982
594,exiting,o,12098,20second/track_12098_20s.png,29_02_R_190808140000.cfr.mp4,46:58.2,1869,20s,1869__12098
595,x,x,10786,20second/track_10786_20s.png,28_02_R_190808130000.cfr.mp4,39:43.2,1870,20s,1870__10786
596,exiting,o,10022,20second/track_10022_20s.png,30_02_R_190808150000.cfr.mp4,30:11.2,1870,20s,1870__10022
597,x,x,6073,20second/track_06073_20s.png,1_02_R_190807110000.cfr.mp4,25:50.7,1900,20s,1900__6073
598,x,x,13059,20second/track_13059_20s.png,4_02_R_190807140000.cfr.mp4,52:41.3,1907,20s,1907__13059
599,entering-exiting,,13082,20second/track_13082_20s.png,4_02_R_190807140000.cfr.mp4,53:02.9,1907,20s,1907__13082_13152_13169
600,x,x,13337,20second/track_13337_20s.png,4_02_R_190807140000.cfr.mp4,53:33.0,1907,20s,1907__13337
601,entering,,15045,20second/track_15045_20s.png,4_02_R_190807140000.cfr.mp4,59:05.6,1907,20s,1907__15045_15088_15175
602,entering,o,6743,20second/track_06743_20s.png,5_02_R_190807150000.cfr.mp4,24:05.8,1922,20s,1922__6743
603,x,x,5,20second/track_00005_20s.png,3_02_R_190807130000.cfr.mp4,00:00.3,1950,20s,1950__5
604,x,x,14297,20second/track_14297_20s.png,26_02_R_190808110000.cfr.mp4,49:51.4,1951,20s,1951__14297
605,x,x,20471,20second/track_20471_20s.png,31_02_R_190808160000.cfr.mp4,39:00.6,1951,20s,1951__20471
606,x,x,2759,20second/track_02759_20s.png,30_02_R_190808150000.cfr.mp4,07:56.0,1953,20s,1953__2759
607,entering,o,10552,20second/track_10552_20s.png,30_02_R_190808150000.cfr.mp4,31:08.4,1954,20s,1954__10552
608,entering,o,3741,20second/track_03741_20s.png,31_02_R_190808160000.cfr.mp4,09:36.4,1989,20s,1989__3741
609,x,x,8796,20second/track_08796_20s.png,4_02_R_190807140000.cfr.mp4,38:00.5,2003,20s,2003__8796
610,x,x,11440,20second/track_11440_20s.png,28_02_R_190808130000.cfr.mp4,41:29.8,2096,20s,2096__11440
611,exiting-entering,o,165,20second/track_00165_20s.png,1_02_R_190807110000.cfr.mp4,00:41.6,2129,20s,2129__165
612,x,x,5694,20second/track_05694_20s.png,28_02_R_190808130000.cfr.mp4,22:17.5,2129,20s,2129__5694
613,exiting,o,2729,20second/track_02729_20s.png,2_02_R_190807120000.cfr.mp4,09:35.3,2140,20s,2140__2729
614,exiting,o,1422,20second/track_01422_20s.png,3_02_R_190807130000.cfr.mp4,07:17.7,2140,20s,2140__1422
615,exiting,o,9167,20second/track_09167_20s.png,4_02_R_190807140000.cfr.mp4,39:31.8,2140,20s,2140__9167
616,x,x,1569,20second/track_01569_20s.png,30_02_R_190808150000.cfr.mp4,04:37.4,2203,20s,2203__1569
617,exiting-entering,o,13921,20second/track_13921_20s.png,4_02_R_190807140000.cfr.mp4,55:23.5,2230,20s,2230__13921
618,x,x,11516,20second/track_11516_20s.png,26_02_R_190808110000.cfr.mp4,38:48.6,2248,20s,2248__11516
619,exiting-entering,o,13812,20second/track_13812_20s.png,1_02_R_190807110000.cfr.mp4,59:44.7,2253,20s,2253__13812
620,exiting-entering,o,10241,20second/track_10241_20s.png,26_02_R_190808110000.cfr.mp4,34:19.2,2262,20s,2262__10241
621,exiting,o,2066,20second/track_02066_20s.png,1_02_R_190807110000.cfr.mp4,07:47.9,2289,20s,2289__2066
622,entering,o,9499,20second/track_09499_20s.png,1_02_R_190807110000.cfr.mp4,40:18.1,2289,20s,2289__9499
623,entering,o,6080,20second/track_06080_20s.png,4_02_R_190807140000.cfr.mp4,28:02.4,2289,20s,2289__6080
624,x,x,9011,20second/track_09011_20s.png,4_02_R_190807140000.cfr.mp4,38:55.3,2289,20s,2289__9011
625,x,x,14755,20second/track_14755_20s.png,5_02_R_190807150000.cfr.mp4,53:32.0,2289,20s,2289__14755
626,entering,o,5795,20second/track_05795_20s.png,6_02_R_190807160000.cfr.mp4,20:46.1,2289,20s,2289__5795
627,entering,o,9118,20second/track_09118_20s.png,6_02_R_190807160000.cfr.mp4,32:48.0,2289,20s,2289__9118
628,exiting,o,16789,20second/track_16789_20s.png,6_02_R_190807160000.cfr.mp4,54:11.9,2289,20s,2289__16789
629,exiting,o,1509,20second/track_01509_20s.png,1_02_R_190807110000.cfr.mp4,05:48.2,2321,20s,2321__1509
630,exiting-entering,o,10303,20second/track_10303_20s.png,5_02_R_190807150000.cfr.mp4,36:26.0,2321,20s,2321__10303
631,exiting-entering,,13240,20second/track_13240_20s.png,26_02_R_190808110000.cfr.mp4,45:50.1,2321,20s,2321__13240_13277_13278
632,exiting,o,14730,20second/track_14730_20s.png,26_02_R_190808110000.cfr.mp4,51:39.4,2321,20s,2321__14730
633,exiting,o,1761,20second/track_01761_20s.png,1_02_R_190807110000.cfr.mp4,06:28.0,2347,20s,2347__1761
634,exiting,o,10669,20second/track_10669_20s.png,4_02_R_190807140000.cfr.mp4,44:28.7,2347,20s,2347__10669
635,entering,o,11195,20second/track_11195_20s.png,4_02_R_190807140000.cfr.mp4,46:30.0,2347,20s,2347__11195
636,entering,o,13525,20second/track_13525_20s.png,27_02_R_190808120000.cfr.mp4,41:56.4,2347,20s,2347__13525
637,exiting,o,11777,20second/track_11777_20s.png,29_02_R_190808140000.cfr.mp4,44:04.4,2347,20s,2347__11777
638,entering,o,4000,20second/track_04000_20s.png,30_02_R_190808150000.cfr.mp4,11:43.1,2347,20s,2347__4000
639,exiting,o,7184,20second/track_07184_20s.png,4_02_R_190807140000.cfr.mp4,31:44.8,2356,20s,2356__7184
640,exiting,o,11051,20second/track_11051_20s.png,5_02_R_190807150000.cfr.mp4,38:49.8,2356,20s,2356__11051
641,entering,o,17915,20second/track_17915_20s.png,6_02_R_190807160000.cfr.mp4,56:53.4,2356,20s,2356__17915
642,exiting,o,14840,20second/track_14840_20s.png,26_02_R_190808110000.cfr.mp4,52:07.1,2356,20s,2356__14840
643,exiting,o,11744,20second/track_11744_20s.png,29_02_R_190808140000.cfr.mp4,44:00.6,2356,20s,2356__11744
644,x,x,12875,20second/track_12875_20s.png,30_02_R_190808150000.cfr.mp4,37:42.4,2356,20s,2356__12875
645,x,x,3954,20second/track_03954_20s.png,1_02_R_190807110000.cfr.mp4,15:19.0,2358,20s,2358__3954
646,exiting,o,4014,20second/track_04014_20s.png,1_02_R_190807110000.cfr.mp4,15:42.1,2358,20s,2358__4014
647,exiting,o,6696,20second/track_06696_20s.png,2_02_R_190807120000.cfr.mp4,23:57.7,2358,20s,2358__6696_6711
648,entering,o,5822,20second/track_05822_20s.png,5_02_R_190807150000.cfr.mp4,21:08.4,2358,20s,2358__5822
649,exiting,o,14841,20second/track_14841_20s.png,5_02_R_190807150000.cfr.mp4,53:55.4,2358,20s,2358__14841_14862
650,entering,o,9595,20second/track_09595_20s.png,6_02_R_190807160000.cfr.mp4,34:19.7,2358,20s,2358__9595
651,exiting-entering,o,2244,20second/track_02244_20s.png,26_02_R_190808110000.cfr.mp4,06:49.8,2358,20s,2358__2244
652,exiting,o,4738,20second/track_04738_20s.png,26_02_R_190808110000.cfr.mp4,14:21.5,2358,20s,2358__4738
653,entering,o,12178,20second/track_12178_20s.png,27_02_R_190808120000.cfr.mp4,37:27.2,2358,20s,2358__12178
654,exiting,o,6598,20second/track_06598_20s.png,29_02_R_190808140000.cfr.mp4,25:32.5,2358,20s,2358__6598
655,entering,o,18291,20second/track_18291_20s.png,30_02_R_190808150000.cfr.mp4,51:57.9,2358,20s,2358__18291
656,x,x,106,20second/track_00106_20s.png,1_02_R_190807110000.cfr.mp4,00:27.2,2364,20s,2364__106
657,entering-exiting,o,520,20second/track_00520_20s.png,1_02_R_190807110000.cfr.mp4,02:07.7,2364,20s,2364__520_540
658,entering-exiting,o,676,20second/track_00676_20s.png,1_02_R_190807110000.cfr.mp4,02:42.8,2364,20s,2364__676_709
659,entering-exiting,o,959,20second/track_00959_20s.png,1_02_R_190807110000.cfr.mp4,03:31.4,2364,20s,2364__959
660,entering,o,1607,20second/track_01607_20s.png,1_02_R_190807110000.cfr.mp4,06:02.8,2364,20s,2364__1607
661,exiting,,3728,20second/track_03728_20s.png,1_02_R_190807110000.cfr.mp4,14:24.0,2364,20s,2364__3728_3743
662,x,x,3911,20second/track_03911_20s.png,1_02_R_190807110000.cfr.mp4,15:09.2,2364,20s,2364__3911
663,entering,o,3920,20second/track_03920_20s.png,1_02_R_190807110000.cfr.mp4,13:51.5,2364,20s,2364__3920
664,exiting-entering,o,4013,20second/track_04013_20s.png,1_02_R_190807110000.cfr.mp4,15:50.5,2364,20s,2364__4013
665,x,x,4272,20second/track_04272_20s.png,1_02_R_190807110000.cfr.mp4,28:43.1,2364,20s,2364__4272_4284_4296_4328_4412_4446
666,exiting,o,4490,20second/track_04490_20s.png,1_02_R_190807110000.cfr.mp4,18:16.1,2364,20s,2364__4490
667,entering,o,4902,20second/track_04902_20s.png,1_02_R_190807110000.cfr.mp4,19:51.6,2364,20s,2364__4902
668,x,x,5532,20second/track_05532_20s.png,1_02_R_190807110000.cfr.mp4,23:13.4,2364,20s,2364__5532
669,exiting,,6211,20second/track_06211_20s.png,1_02_R_190807110000.cfr.mp4,26:35.8,2364,20s,2364__6211_6212_6246_6249
670,entering-exiting,o,6344,20second/track_06344_20s.png,1_02_R_190807110000.cfr.mp4,27:03.2,2364,20s,2364__6344
671,entering-exiting,o,6455,20second/track_06455_20s.png,1_02_R_190807110000.cfr.mp4,27:34.6,2364,20s,2364__6455
672,x,x,6986,20second/track_06986_20s.png,1_02_R_190807110000.cfr.mp4,30:25.6,2364,20s,2364__6986_7021_7069_7133
673,entering,,7354,20second/track_07354_20s.png,1_02_R_190807110000.cfr.mp4,31:59.7,2364,20s,2364__7354_7375_7422_7434_7494_7530
674,exiting,,7649,20second/track_07649_20s.png,1_02_R_190807110000.cfr.mp4,32:46.8,2364,20s,2364__7649_7665
675,exiting-entering,o,8019,20second/track_08019_20s.png,1_02_R_190807110000.cfr.mp4,34:19.4,2364,20s,2364__8019_8036
676,exiting,o,8489,20second/track_08489_20s.png,1_02_R_190807110000.cfr.mp4,36:50.1,2364,20s,2364__8489
677,entering-exiting,,8627,20second/track_08627_20s.png,1_02_R_190807110000.cfr.mp4,37:43.4,2364,20s,2364__8627_8731
678,entering-exiting,o,8858,20second/track_08858_20s.png,1_02_R_190807110000.cfr.mp4,38:12.4,2364,20s,2364__8858
679,entering,o,9287,20second/track_09287_20s.png,1_02_R_190807110000.cfr.mp4,39:51.6,2364,20s,2364__9287
680,exiting,,11344,20second/track_11344_20s.png,1_02_R_190807110000.cfr.mp4,49:09.9,2364,20s,2364__11344_11396_11412_11429_11528
681,entering,o,11713,20second/track_11713_20s.png,1_02_R_190807110000.cfr.mp4,50:00.5,2364,20s,2364__11713
682,exiting-entering,,11717,20second/track_11717_20s.png,1_02_R_190807110000.cfr.mp4,50:40.6,2364,20s,2364__11717_11739_11795_11797_11830
683,exiting-entering,o,11930,20second/track_11930_20s.png,1_02_R_190807110000.cfr.mp4,51:09.4,2364,20s,2364__11930
684,exiting,o,12199,20second/track_12199_20s.png,1_02_R_190807110000.cfr.mp4,52:21.2,2364,20s,2364__12199
685,entering,o,12503,20second/track_12503_20s.png,1_02_R_190807110000.cfr.mp4,53:47.3,2364,20s,2364__12503
686,exiting,,13259,20second/track_13259_20s.png,1_02_R_190807110000.cfr.mp4,57:07.4,2364,20s,2364__13259_13314
687,exiting-entering,o,13602,20second/track_13602_20s.png,1_02_R_190807110000.cfr.mp4,58:31.2,2364,20s,2364__13602
688,x,x,13715,20second/track_13715_20s.png,1_02_R_190807110000.cfr.mp4,00:24.8,2364,20s,2364__33_103_13715_13743_13794_13803_13871
